,ID,Gender,OnBoardPeakSeason,LeavePeakSeason,Turn,DormAreaCount,SalaryBonusMean,SalaryMean,LastMonthSalaryBonus,LastMonthSalary,LastMonthSalaryPct,LastMonthSalaryBonusPct,WorkOnRestDay,ShiftRatio,LiveDormRatio,WorkHourMean,AgeRange_<=20,AgeRange_21-30,AgeRange_31-40,AreaName_EastChina,AreaName_NorthChina,AreaName_NortheastChina,AreaName_NorthwestChina,AreaName_SouthCentralChina,AreaName_SouthwestChina,OnBoardMonth_01,OnBoardMonth_02,OnBoardMonth_03,OnBoardMonth_04,OnBoardMonth_05,OnBoardMonth_06,OnBoardMonth_07,OnBoardMonth_08,OnBoardMonth_09,OnBoardMonth_10,OnBoardMonth_11,OriRecruitCat_B,OriRecruitCat_C,OriContractCat_B,OriContractCat_C,DormAreaMost_A,DormAreaMost_B,DormAreaMost_C,DormAreaMost_D,DormAreaMost_E,DormAreaMost_F,DormAreaMost_G,DormAreaMost_H,DormAreaMost_I,DormAreaMost_J,DormAreaMost_K,DormAreaMost_L,DormAreaMost_M,DormAreaMost_N,DormAreaMost_O,ShiftCategoryMost_A,ShiftCategoryMost_B,ShiftCategoryMost_C,ShiftCategoryMost_D,ShiftCategoryMost_E,ShiftCategoryMost_F,ShiftCategoryMost_G,TotalDay,Quit
3848,13848,1,1,0,0,1,0.109162357,0.562868533,0.098775834,0.162497153,0.161925344,0.760191847,0.288461538,0.019230769,0.980769231,10.625,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50,1
3849,13849,0,1,1,0,0,0.171481495,0.981902765,0.145515188,0.86326963,0.667389346,0.651324965,0.311740891,0.623481781,0,11.12865497,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,245,1
3850,13850,1,1,0,0,1,0.109162357,0.641814418,0.098775834,0.399465676,0.42633429,0.760191847,0.306451613,0.14516129,1,10.91489362,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,58,1
3851,13851,1,1,0,0,2,0.122145511,0.735105648,0.098775834,0.563121964,0.652385955,0.613152805,0.293478261,0.391304348,0.989130435,10.61428571,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,90,1
3852,13852,1,1,1,0,2,0.145515188,0.802290353,0.114355619,0.75434824,0.698920261,0.550224888,0.319277108,0.542168675,0.987951807,10.8677686,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,163,1
3853,13853,0,1,0,0,1,0.141063821,0.824323729,0.114355619,0.666796083,0.836077359,1,0.315217391,0.407608696,0.141304348,11.03149606,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,182,1
3854,13854,1,1,1,0,2,0.161094972,0.844300463,0.114355619,0.480835774,0.456530036,0.550224888,0.311320755,0.599056604,1,11.03821656,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,210,1
3855,13855,1,1,1,0,1,0.098775834,-0.035381691,0.098775834,-0.035381691,0.860290116,0.848264518,0.333333333,0.333333333,0.333333333,9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
3856,13856,1,1,1,0,1,0.098775834,0.097719525,0.098775834,0.097719525,0.860290116,0.848264518,0.25,0.25,0.875,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,1
3857,13857,1,1,1,0,1,0.098775834,0.03165189,0.098775834,0.03165189,0.860290116,0.848264518,0.333333333,0.333333333,0.666666667,9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1
3858,13858,1,1,1,0,1,0.098775834,0.051696841,0.098775834,0.051696841,0.860290116,0.848264518,0.25,0.125,0.5,10.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,1
3859,13859,1,1,0,0,2,0.109162357,0.498392114,0.098775834,0.147166645,0.180571114,0.760191847,0.301587302,0.73015873,0.952380952,10.77272727,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,61,1
3860,13860,0,1,1,0,0,0.098775834,-0.026657011,0.098775834,-0.026657011,0.860290116,0.848264518,0.333333333,0.333333333,0,9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
3861,13861,0,1,1,0,1,0.098775834,0.008241706,0.098775834,0.008241706,0.860290116,0.848264518,0.285714286,0.142857143,0.428571429,9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
3862,13862,1,1,0,0,1,0.109162357,0.604557959,0.098775834,0.303908625,0.293961807,0.760191847,0.285714286,0.015873016,0.984126984,10.8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,61,1
3863,13863,1,1,1,0,1,0.098775834,0.577536381,0.098775834,1.069592716,0.860290116,0.848264518,0.222222222,0.222222222,0.555555556,11,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,46,1
3864,13864,1,1,0,0,2,0.109162357,0.530002458,0.098775834,0.119568614,0.133564219,0.760191847,0.306451613,0.741935484,0.951612903,10.47727273,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,60,1
3865,13865,1,1,1,0,1,0.098775834,0.139063599,0.098775834,0.215265883,0.860290116,0.848264518,0.363636364,0.090909091,0.545454545,11.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,1
3866,13866,1,1,0,0,1,0.109162357,0.642033573,0.098775834,0.475547996,0.482225066,0.760191847,0.276923077,0.384615385,0.984615385,10.57446809,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,63,1
3867,13867,1,1,1,0,1,0.098775834,0.053363878,0.098775834,0.053363878,0.860290116,0.848264518,0.222222222,0.111111111,0.666666667,10.33333333,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1
3868,13868,1,1,1,0,1,0.098775834,0.091222754,0.098775834,0.119584194,0.860290116,0.848264518,0.2,0.1,0.9,10.8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1
3869,13869,1,1,0,0,1,0.109162357,0.526149058,0.098775834,0.116069395,0.114853927,0.760191847,0.290322581,0.274193548,0.951612903,10.58139535,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,60,1
3870,13870,1,1,0,0,1,0.109162357,0.563298535,0.098775834,0.304023916,0.323801053,0.760191847,0.310344828,0.431034483,1,10.57142857,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,56,1
3871,13871,1,1,1,0,1,0.098775834,0.567702421,0.098775834,0.530270431,0.876285369,1,0.258064516,0.032258065,1,10.96,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29,1
3872,13872,1,1,0,0,1,0.109162357,0.593588752,0.098775834,0.208853244,0.217722629,0.760191847,0.3125,0.015625,0.921875,10.37777778,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,62,1
3873,13873,1,1,1,0,1,0.098775834,0.376574298,0.098775834,0.302677822,0.671914449,1,0.25,0.041666667,1,10.70588235,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,22,1
3874,13874,1,1,0,0,2,0.122145511,0.672164876,0.098775834,0.555799466,0.757514758,0.613152805,0.307692308,0.461538462,0.989010989,10.68656716,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,89,1
3875,13875,1,1,1,0,1,0.098775834,0.117963897,0.098775834,0.323433211,0.860290116,0.848264518,0.294117647,0.294117647,0.705882353,10.125,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,16,1
3876,13876,1,1,1,0,1,0.098775834,0.467832886,0.098775834,0.402338588,0.75439355,1,0.277777778,0.027777778,0.972222222,11.04347826,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34,1
3877,13877,1,1,1,0,1,0.098775834,0.010774979,0.098775834,0.010774979,0.860290116,0.848264518,0.25,0.25,0.5,10.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1
3878,13878,1,1,1,0,1,0.098775834,0.047231675,0.098775834,0.047231675,0.860290116,0.848264518,0.25,0.125,0.25,10.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6,1
3879,13879,1,1,1,0,1,0.098775834,0.006903403,0.098775834,-0.04905451,0.860290116,0.848264518,0.3,0.1,0.3,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,8,1
3880,13880,1,1,1,0,1,0.098775834,-0.042859987,0.098775834,-0.042859987,0.860290116,0.848264518,0.25,0.25,1,9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1
3881,13881,1,1,1,0,1,0.098775834,0.687040455,0.098775834,0.733044443,1.143530018,1,0.285714286,0.404761905,0.904761905,11.375,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,41,1
3882,13882,1,1,1,0,1,0.098775834,0.082208291,0.098775834,0.101555268,0.860290116,0.848264518,0.3,0.1,1,10.6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,8,1
3883,13883,0,1,0,0,1,0.109162357,0.624974748,0.098775834,0.294239811,0.308101406,0.760191847,0.285714286,0.571428571,0.920634921,10.82608696,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,61,1
3884,13884,1,1,1,0,1,0.098775834,0.657142848,0.098775834,0.789371596,1.503810994,1,0.272727273,0.454545455,0.886363636,11.1875,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,43,1
3885,13885,0,1,0,0,1,0.122145511,0.559639104,0.161094972,0.663502516,0.732648637,1.239808153,0.285714286,0.636363636,0.974025974,10.71186441,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,75,1
3886,13886,0,1,1,0,1,0.114355619,0.777440597,0.129935403,0.913190375,1.423100269,1.315457413,0.266666667,0.444444444,0.977777778,10.67567568,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,44,1
3887,13887,1,1,0,0,1,0.109162357,0.579805836,0.098775834,0.253981648,0.263821413,0.760191847,0.296875,0.40625,0.921875,10.80434783,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,62,1
3888,13888,1,1,1,0,0,0.098775834,0.547115294,0.098775834,0.419454539,0.621620374,1,0.266666667,0.166666667,0,11.52173913,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,29,1
3889,13889,1,1,0,0,2,0.122145511,0.721707033,0.098775834,0.611472268,0.885295378,0.613152805,0.296703297,0.461538462,0.978021978,11.14285714,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,89,1
3890,13890,1,1,0,0,1,0.109162357,0.546709181,0.098775834,0.162300848,0.173961398,0.760191847,0.328125,0.84375,0.921875,11.39130435,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,62,1
3891,13891,1,1,0,0,2,0.122145511,0.679782612,0.098775834,0.587940561,0.724827136,0.613152805,0.306122449,0.479591837,0.969387755,10.53731343,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,93,1
3892,13892,1,1,0,0,1,0.109162357,0.642096931,0.098775834,0.358303885,0.369167055,0.760191847,0.305084746,0.440677966,0.983050847,10.60869565,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,1
3893,13893,1,1,1,0,1,0.098775834,0.46796895,0.098775834,0.915552271,1.923870697,1,0.288888889,0.022222222,0.977777778,11.38888889,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1
3894,13894,0,1,0,0,1,0.109162357,0.543983757,0.098775834,0.252299031,0.323310973,0.760191847,0.288135593,0.915254237,0.983050847,10.55813953,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,57,1
3895,13895,1,1,0,0,1,0.122145511,0.644425849,0.098775834,0.544114627,0.806318599,0.613152805,0.315217391,0.586956522,0.989130435,11.47058824,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,90,1
3896,13896,0,1,0,0,1,0.122145511,0.706035328,0.098775834,0.518968855,0.737673842,0.613152805,0.293478261,0.423913043,0.989130435,10.98571429,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,90,1
3897,13897,0,1,0,0,1,0.109162357,0.599724072,0.098775834,0.29430213,0.321597603,0.760191847,0.290322581,0.580645161,0.951612903,10.55319149,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,58,1
3898,13898,1,1,0,0,2,0.122145511,0.84928132,0.098775834,0.792116754,0.852320123,0.613152805,0.290322581,0.322580645,0.978494624,12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,91,1
3899,13899,0,1,0,0,1,0.098775834,0.716963768,0.098775834,0.294108941,0.271254048,1,0.3,0.38,0.99,11.37878788,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,99,1
3900,13900,1,1,1,0,1,0.098775834,0.07464898,0.098775834,0.07464898,0.860290116,0.848264518,0.5,0.25,1,8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,1
3901,13901,0,1,0,0,1,0.122145511,0.743853697,0.098775834,0.520744951,0.593669074,0.613152805,0.293478261,0.391304348,1,11.08571429,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,90,1
3902,13902,0,1,1,0,1,0.190838197,1.180318387,0.112116253,0.510929233,0.860290116,0.848264518,0.319946452,0.53815261,1,11.34300341,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,0
3903,13903,1,1,1,0,1,0.098775834,0.204905326,0.098775834,0.461893872,0.860290116,0.848264518,0.333333333,0.066666667,1,10.77777778,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
3904,13904,1,1,1,0,1,0.098775834,0.026778534,0.098775834,0.026778534,0.860290116,0.848264518,0.25,0.125,1,11,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,1
3905,13905,1,1,1,0,2,0.098775834,0.515009512,0.098775834,0.944356176,1.605478538,1,0.272727273,0.454545455,1,11.13888889,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,42,1
3906,13906,1,1,1,0,2,0.161094972,0.885176365,0.114355619,0.963516195,0.9861904,0.550224888,0.314159292,0.362831858,1,11.31677019,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,224,1
3907,13907,1,1,1,0,1,0.098775834,0.345919514,0.098775834,0.201733282,0.411611747,1,0.307692308,0.038461538,1,11.29411765,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,23,1
3908,13908,0,1,1,0,1,0.098775834,0.593039825,0.098775834,0.67883614,1.338284528,1,0.27027027,0.027027027,0.945945946,11.28571429,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,35,1
3909,13909,1,1,1,0,0,0.109162357,0.52553106,0.129935403,1.02735592,2.007770254,1.315457413,0.28,0.5,0,10.77777778,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,48,1
3910,13910,1,1,1,0,1,0.098775834,0.062091673,0.098775834,0.062091673,0.860290116,0.848264518,0.25,0.125,1,10.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1
3911,13911,1,1,1,0,1,0.098775834,0.411340587,0.098775834,0.377429628,0.847677299,1,0.303030303,0.272727273,1,10.625,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,1
3912,13912,1,1,0,0,1,0.122145511,0.670806319,0.098775834,0.457126458,0.636279259,0.613152805,0.293478261,0.423913043,0.97826087,10.85507246,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,90,1
3913,13913,1,1,0,0,1,0.122145511,0.688307091,0.098775834,0.50485357,0.652060352,0.613152805,0.307692308,0.428571429,0.989010989,11.46969697,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,89,1
3914,13914,1,1,0,0,0,0.109162357,0.586679637,0.098775834,0.2588737,0.293367797,0.760191847,0.298245614,0.087719298,0,10.97435897,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,56,1
3915,13915,1,1,1,0,2,0.179071647,1.009258203,0.114355619,1.175731557,0.862753258,0.550224888,0.307392996,0.498054475,0.996108949,11.14146341,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,377,1
3916,13916,1,1,0,0,2,0.109162357,0.557807181,0.098775834,0.323311689,0.407488425,0.760191847,0.295081967,0.590163934,1,10.36956522,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,57,1
3917,13917,0,1,0,0,1,0.109162357,0.623726288,0.098775834,0.304615947,0.30225828,0.760191847,0.285714286,0.396825397,0.952380952,11.51162791,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,61,1
3918,13918,0,1,0,0,1,0.109162357,0.695671655,0.098775834,0.413122915,0.342670537,0.760191847,0.28125,0.171875,0.96875,10.83333333,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,62,1
3919,13919,1,1,0,0,1,0.122145511,0.829798021,0.098775834,0.393994055,0.303974575,0.613152805,0.293478261,0.5,0.989130435,11.18055556,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,91,1
3920,13920,0,1,0,0,1,0.109162357,0.563720228,0.098775834,0.303441232,0.33969234,0.760191847,0.285714286,0.841269841,0.984126984,10.67391304,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,61,1
3921,13921,1,1,1,0,1,0.098775834,0.379442537,0.098775834,0.186153498,0.325027475,1,0.266666667,0.2,1,11.0952381,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,29,1
3922,13922,1,1,1,0,1,0.098775834,0.563863562,0.098775834,0.669578632,1.461488237,1,0.27027027,0.351351351,0.918918919,10.77777778,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,36,1
3923,13923,1,1,0,0,0,0.122145511,0.726165189,0.098775834,0.666515647,0.893597467,0.613152805,0.311827957,0.268817204,0,10.77272727,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,92,1
3924,13924,0,1,1,0,1,0.109162357,0.592627999,0.129935403,1.056169174,1.7257874,1.315457413,0.3125,0.020833333,0.979166667,10.86486486,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,46,1
3925,13925,1,1,0,0,2,0.109162357,0.61792126,0.098775834,0.404460555,0.442158008,0.760191847,0.310344828,0.431034483,0.965517241,10.32608696,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,56,1
3926,13926,1,1,0,0,2,0.109162357,0.558141627,0.098775834,0.299007225,0.326945026,0.760191847,0.310344828,0.431034483,0.982758621,11.11904762,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,56,1
